[11/Jul/2021:09:51:00 +0000] - 302 302 - GET http emby.bapuhome.net "/" [Client 192.168.88.20] [Length 5] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://192.168.88.4:81/"
[11/Jul/2021:14:18:10 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/25537/Images/Primary?maxHeight=300&maxWidth=200&tag=43d96a83bd13919c89d914ae18aa55f6&quality=90" [Client 192.168.88.20] [Length 22004] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:10 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/25739/Images/Primary?maxHeight=300&maxWidth=200&tag=53a265eb839b214cc1bf2e7c19830e14&quality=90" [Client 192.168.88.20] [Length 10992] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:10 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/25877/Images/Primary?maxHeight=300&maxWidth=200&tag=ff6b45eea4cf783151a2a6fceb81b488&quality=90" [Client 192.168.88.20] [Length 10160] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:10 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/25808/Images/Primary?maxHeight=300&maxWidth=200&tag=3ff3dc0a8913f109a9ab709fb3baec31&quality=90" [Client 192.168.88.20] [Length 22622] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:10 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/25809/Images/Primary?maxHeight=300&maxWidth=200&tag=a7d8cbcdd1f3f4936f81cdfd0f2c8b32&quality=90" [Client 192.168.88.20] [Length 22612] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:10 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/25879/Images/Primary?maxHeight=300&maxWidth=200&tag=7f82f0e24bdc09425b5f5a5360c130ed&quality=90" [Client 192.168.88.20] [Length 8076] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:10 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/29001/Images/Primary?maxHeight=300&maxWidth=200&tag=571fdd8b8244761bbda11cc625585462&quality=90" [Client 192.168.88.20] [Length 12080] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:10 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/25917/Images/Primary?maxHeight=300&maxWidth=200&tag=06d7fbf502de949b7c010f47d65797fb&quality=90" [Client 192.168.88.20] [Length 26534] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:10 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/25878/Images/Primary?maxHeight=300&maxWidth=200&tag=c0ee205ebbfc5a224bf4791ddd70d7fc&quality=90" [Client 192.168.88.20] [Length 8004] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:10 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/29002/Images/Primary?maxHeight=300&maxWidth=200&tag=a8e11af64d18d4d6962ac49039558551&quality=90" [Client 192.168.88.20] [Length 18090] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:11 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/25918/Images/Primary?maxHeight=300&maxWidth=200&tag=f11f2afd3b929aa94ed63ec11191c645&quality=90" [Client 192.168.88.20] [Length 25214] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:11 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/25923/Images/Primary?maxHeight=300&maxWidth=200&tag=561ae133dbf8639ae41779a5ca7b4807&quality=90" [Client 192.168.88.20] [Length 19162] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:11 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/25922/Images/Primary?maxHeight=300&maxWidth=200&tag=490f30f5cf1953ffbdaf96cec786b296&quality=90" [Client 192.168.88.20] [Length 24688] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:11 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/25920/Images/Primary?maxHeight=300&maxWidth=200&tag=5c84f78186eef9e2b46992f883f211e1&quality=90" [Client 192.168.88.20] [Length 23306] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:11 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/23403/Images/Primary?maxHeight=300&maxWidth=200&tag=2e1cf70ce6cd1aaa2d85ce70e5b30f0c&quality=90" [Client 192.168.88.20] [Length 29442] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:11 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/25924/Images/Primary?maxHeight=300&maxWidth=200&tag=22f315ad2132f9eaa23ebc594d1a12da&quality=90" [Client 192.168.88.20] [Length 20340] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:11 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/19759/Images/Primary?maxHeight=300&maxWidth=200&tag=ba3efbec20a0e9393375c2b5318cafe7&quality=90" [Client 192.168.88.20] [Length 9416] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:11 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/25880/Images/Primary?maxHeight=300&maxWidth=200&tag=2ec9283a76d92571e032babbe83c0982&quality=90" [Client 192.168.88.20] [Length 6450] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:11 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/25921/Images/Primary?maxHeight=300&maxWidth=200&tag=fd5193723d9aa8b7737814e344bdba7b&quality=90" [Client 192.168.88.20] [Length 22080] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:11 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26302/Images/Primary?maxHeight=300&maxWidth=200&tag=14058230175a77140c3dd9dae4855939&quality=90" [Client 192.168.88.20] [Length 19790] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:11 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26303/Images/Primary?maxHeight=300&maxWidth=200&tag=4cb11a9b24cbd8b1f9bc3105028e3e6d&quality=90" [Client 192.168.88.20] [Length 14636] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:11 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26337/Images/Primary?maxHeight=300&maxWidth=200&tag=60995fd1d3b3c5f03b8440f89174f07f&quality=90" [Client 192.168.88.20] [Length 19408] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:11 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26338/Images/Primary?maxHeight=300&maxWidth=200&tag=3df9456dd6248fc886cff9f9ef5821dc&quality=90" [Client 192.168.88.20] [Length 20088] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:12 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26341/Images/Primary?maxHeight=300&maxWidth=200&tag=c74e1cc5fc444f1cec12ad0eacd56dc1&quality=90" [Client 192.168.88.20] [Length 21798] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:12 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26390/Images/Primary?maxHeight=300&maxWidth=200&tag=398ba84317807c6e78316a4492934d61&quality=90" [Client 192.168.88.20] [Length 24228] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:12 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26391/Images/Primary?maxHeight=300&maxWidth=200&tag=68bd2db1f46f45c5bd788a5e86e106ee&quality=90" [Client 192.168.88.20] [Length 22408] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:12 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26340/Images/Primary?maxHeight=300&maxWidth=200&tag=fe4584ca2c817797f0f1c2c568ca94d6&quality=90" [Client 192.168.88.20] [Length 20164] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:12 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26339/Images/Primary?maxHeight=300&maxWidth=200&tag=6634e94656b751b812dc63b67b06a885&quality=90" [Client 192.168.88.20] [Length 18426] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:12 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26342/Images/Primary?maxHeight=300&maxWidth=200&tag=921d04333e66c89bf27f4cda7bc49201&quality=90" [Client 192.168.88.20] [Length 17474] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:12 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26392/Images/Primary?maxHeight=300&maxWidth=200&tag=b24085b9ae28d9d65a0a0466d96884da&quality=90" [Client 192.168.88.20] [Length 14068] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:12 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/27231/Images/Primary?maxHeight=300&maxWidth=200&tag=fd09472a322c6dbcbf4af08bc49eb5ea&quality=90" [Client 192.168.88.20] [Length 20088] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:12 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26683/Images/Primary?maxHeight=300&maxWidth=200&tag=43afdfe2d857f27e56a1c19f9cd7c8e4&quality=90" [Client 192.168.88.20] [Length 23706] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:13 +0000] - 200 200 - GET http emby.bapuhome.net "/Users/9d78af5e75764a4ea248fdc8d36ff862/Items?SortBy=SortName&SortOrder=Ascending&IncludeItemTypes=Movie&Recursive=true&Fields=BasicSyncInfo%2CCanDelete%2CPrimaryImageAspectRatio%2CProductionYear&ImageTypeLimit=1&EnableImageTypes=Primary%2CBackdrop%2CThumb&StartIndex=200&ParentId=09c481f9364b42183be0710ad2cdc4e1&Limit=50&EnableTotalRecordCount=false&X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 5112] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:13 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/28056/Images/Primary?maxHeight=300&maxWidth=200&tag=90ca71d125bb8bf9b020374451250e73&quality=90" [Client 192.168.88.20] [Length 18184] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:13 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26749/Images/Primary?maxHeight=300&maxWidth=200&tag=c8dbca342d88b149dba9058bd94c67f9&quality=90" [Client 192.168.88.20] [Length 25300] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:13 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/28055/Images/Primary?maxHeight=300&maxWidth=200&tag=d3529b7af5a428c288440578354b58f0&quality=90" [Client 192.168.88.20] [Length 16564] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:13 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26750/Images/Primary?maxHeight=300&maxWidth=200&tag=71cbe3bc8f122719a86bcc11ff7582c5&quality=90" [Client 192.168.88.20] [Length 18036] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:13 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26817/Images/Primary?maxHeight=300&maxWidth=200&tag=f2d7688be10cb627b3db175122e1f8ae&quality=90" [Client 192.168.88.20] [Length 21964] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:13 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26849/Images/Primary?maxHeight=300&maxWidth=200&tag=898734c3d5f1d92610b980d0792db006&quality=90" [Client 192.168.88.20] [Length 21926] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:13 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26818/Images/Primary?maxHeight=300&maxWidth=200&tag=e8217557399dc8d50d0109594ae00135&quality=90" [Client 192.168.88.20] [Length 21386] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:13 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26819/Images/Primary?maxHeight=300&maxWidth=200&tag=7312bf6971b75800149ded50e6d2099b&quality=90" [Client 192.168.88.20] [Length 16718] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:13 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26850/Images/Primary?maxHeight=300&maxWidth=200&tag=acd6f4e101fd8a934a25fad676a5bfca&quality=90" [Client 192.168.88.20] [Length 23466] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:13 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26816/Images/Primary?maxHeight=300&maxWidth=200&tag=161d722cb7d576a72f7da11d2c8b360c&quality=90" [Client 192.168.88.20] [Length 21582] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:13 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26878/Images/Primary?maxHeight=300&maxWidth=200&tag=24848ab1921a0b499e94427ce952eac3&quality=90" [Client 192.168.88.20] [Length 20512] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:13 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26880/Images/Primary?maxHeight=300&maxWidth=200&tag=7a4e5a7fa20efbc10525f063bb8d75a8&quality=90" [Client 192.168.88.20] [Length 25262] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:13 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/28223/Images/Primary?maxHeight=300&maxWidth=200&tag=1f507a3b71635e445c1348306f3cf6ee&quality=90" [Client 192.168.88.20] [Length 24152] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:13 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/26879/Images/Primary?maxHeight=300&maxWidth=200&tag=a5707eff2a6ab039cd66c616f6b8abe7&quality=90" [Client 192.168.88.20] [Length 22336] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:13 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/28222/Images/Primary?maxHeight=300&maxWidth=200&tag=a8cc57d5cb7330174cdcb1edb97747ae&quality=90" [Client 192.168.88.20] [Length 19024] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:13 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/28221/Images/Primary?maxHeight=300&maxWidth=200&tag=e86fd3daec66066019d887d7d0d7ff6a&quality=90" [Client 192.168.88.20] [Length 15352] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:14 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/27226/Images/Primary?maxHeight=300&maxWidth=200&tag=4fb54e7ea07d7f4295f93c9282a4afe3&quality=90" [Client 192.168.88.20] [Length 15626] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:14 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/28224/Images/Primary?maxHeight=300&maxWidth=200&tag=d397640758c5b1b6fc0a31ad3925cdc2&quality=90" [Client 192.168.88.20] [Length 23852] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:14 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/27227/Images/Primary?maxHeight=300&maxWidth=200&tag=5014017d241a478b010e04976b32ac90&quality=90" [Client 192.168.88.20] [Length 14646] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:14 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/27232/Images/Primary?maxHeight=300&maxWidth=200&tag=1a9283cebf0410366ed8c55fcc224576&quality=90" [Client 192.168.88.20] [Length 19454] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:14 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/27228/Images/Primary?maxHeight=300&maxWidth=200&tag=77a6789f5de36499654b798a4d6b86a0&quality=90" [Client 192.168.88.20] [Length 20406] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:18:14 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/27225/Images/Primary?maxHeight=300&maxWidth=200&tag=4d3f189e88cb87bd51caf6e50e952d23&quality=90" [Client 192.168.88.20] [Length 16026] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
